address,price,sold_date,sold_type,bedrooms,bathroom,car_space,land_size (m2),house_type
"6 Munn Court,CAPE SCHANCK VIC ss",7000000,22 Jun 2021,private treaty,4,4,2.0,303.0,House
"15a Killarney Road,TEMPLESTOWE LOWER VIC ss",1600000,22 Jun 2021,private treaty,4,4,2.0,303.0,House
"3B Barnet Street,HIGHETT VIC ss",1860000,19 Jun 2021,auction,4,4,2.0,303.0,House
"43/111 Kinross Avenue,EDITHVALE VIC ss",863000,18 Jun 2021,private treaty,4,4,2.0,303.0,Townhouse
"25 Vanderbilt Avenue,TRUGANINA VIC ss",707000,17 Jun 2021,private treaty,4,4,2.0,569.0,House
"6 Win-Malee Street,HADFIELD VIC ss",1136000,15 Jun 2021,private treaty,4,4,2.0,569.0,House
"15 Killarney Road,TEMPLESTOWE LOWER VIC ss",1620000,13 Jun 2021,private treaty,4,4,2.0,445.0,House
"2/11 Railway Avenue,ASHWOOD VIC ss",1340000,12 Jun 2021,auction,4,4,2.0,445.0,Townhouse
"64 Riverstone Boulevard,CLYDE NORTH VIC ss",999990,08 Jun 2021,sold prior to auction,4,4,2.0,500.0,House
"12a Otira Road,KNOXFIELD VIC ss",1140000,30 May 2021,private treaty,4,4,2.0,400.0,House
"27 Mulholland Drive,TARNEIT VIC ss",930000,29 May 2021,private treaty,4,4,2.0,512.0,House
"5 Winmalee Road,BALWYN VIC ss",3010000,27 May 2021,auction,4,4,2.0,512.0,House
"43a Harold Street,BULLEEN VIC ss",1810000,27 May 2021,auction,4,4,2.0,512.0,House
"65 Main Drive,KEW VIC ss",2100088,25 May 2021,private treaty,4,4,2.0,512.0,House
"13 Church Street,SOUTH MELBOURNE VIC ss",4875000,25 May 2021,private treaty,4,4,2.0,512.0,House
"16 Central Avenue,BALWYN NORTH VIC ss",2890000,22 May 2021,auction,4,4,2.0,718.0,House
"109 Wimbledon Avenue,MOUNT ELIZA VIC ss1,",2020000,22 May 2021,private treaty,4,4,2.0,525.0,House
"39 Madden Avenue,BATESFORD VIC ss",2350000,19 May 2021,private treaty,4,4,2.0,525.0,House
"14B Mervin Street,BENTLEIGH EAST VIC ss",1585000,19 May 2021,auction,4,4,2.0,525.0,Townhouse
"68 Rowen Street,GLEN IRIS VIC ss",3380000,19 May 2021,auction,4,4,2.0,621.0,House
"17B Olinda Street,CAULFIELD SOUTH VIC ss",2105000,17 May 2021,sold prior to auction,4,4,2.0,621.0,Townhouse
"21 Iris Road,GLEN IRIS VIC ss",2800000,15 May 2021,auction,4,4,2.0,621.0,House
"22a Milton Parade,MALVERN VIC ss",3990000,13 May 2021,private treaty,4,4,2.0,621.0,House
"10a Raynes Street,CAULFIELD SOUTH VIC ss",2325000,12 May 2021,private treaty,4,4,2.0,621.0,Townhouse
"7 Marcus Road,TEMPLESTOWE LOWER VIC ss",1638000,08 May 2021,auction,4,4,2.0,365.0,Townhouse
"18B Allanfield Crescent,WANTIRNA SOUTH VIC ss",1106000,08 May 2021,auction,4,4,2.0,365.0,House
"81 Bernly Boulevard,BERWICK VIC ss",1300000,03 May 2021,private treaty,4,4,2.0,706.0,House
"41 Lynch Crescent,BRIGHTON VIC ss",4571000,02 May 2021,private treaty,4,4,2.0,706.0,House
"48 St Vincent Place North,ALBERT PARK VIC ss",7010000,01 May 2021,auction,4,4,2.0,706.0,House
"36 South Parade,BLACKBURN VIC ss",2150000,01 May 2021,auction,4,4,2.0,734.0,House
"1/6 Auguste Avenue,CLAYTON VIC ss",912000,01 May 2021,auction,4,4,2.0,734.0,Townhouse
"26 Anchor Place,SAFETY BEACH VIC ss",2075000,30 Apr 2021,private treaty,4,4,2.0,237.0,Townhouse
"400 Dandelion Drive,ROWVILLE VIC ss",1250000,29 Apr 2021,sold prior to auction,4,4,2.0,731.0,House
"104 Skene Street,NEWTOWN VIC ss",1800000,28 Apr 2021,private treaty,4,4,2.0,506.0,House
"2/93 St Clems Road,DONCASTER EAST VIC ss",1282000,24 Apr 2021,auction,4,4,2.0,261.0,Townhouse
"60 Playfield Drive,TRUGANINA VIC ss",1000000,24 Apr 2021,private treaty,4,4,2.0,565.0,House
"1/38 Irwin Avenue,ALTONA NORTH VIC ss",1040000,23 Apr 2021,private treaty,4,4,2.0,565.0,Townhouse
"16 Hill Street,TOORAK VIC ss",9000000,23 Apr 2021,private treaty,4,4,2.0,814.0,House
"10b Raynes Street,CAULFIELD SOUTH VIC ss",2302000,20 Apr 2021,private treaty,4,4,2.0,814.0,Townhouse
"180 Hazel Glen Drive,DOREEN VIC ss",1225000,19 Apr 2021,private treaty,4,4,2.0,742.0,House
"28 Catamaran Drive,WERRIBEE SOUTH VIC ss",1775000,19 Apr 2021,private treaty,4,4,2.0,524.0,House
"64 Royal St Georges Chase,BOTANIC RIDGE VIC ss",1187500,18 Apr 2021,auction,4,4,2.0,524.0,House
"1/1 Cunningham Street,BOX HILL VIC ss",1190000,17 Apr 2021,auction,4,4,2.0,524.0,Townhouse
"6a Glenview Avenue,MALVERN VIC ss",4016000,17 Apr 2021,private treaty,4,4,2.0,487.0,House
"55a Hanby Street,BRIGHTON VIC ss",2608000,15 Apr 2021,private treaty,4,4,2.0,487.0,Townhouse
"17 Old Melbourne Rd,MARYSVILLE VIC ss2,",990000,14 Apr 2021,private treaty,4,4,2.0,450.0,House
"11 Elland Street,STRATHTULLOH VIC ss",800000,13 Apr 2021,private treaty,4,4,2.0,447.0,House
"20 Abrus Circuit,CRANBOURNE NORTH VIC ss",910000,07 Apr 2021,private treaty,4,4,2.0,512.0,House
"67 Repton Road,MALVERN EAST VIC ss",3900000,07 Apr 2021,private treaty,4,4,2.0,512.0,House
"4/226 Blackburn Road,DONCASTER EAST VIC ss",1000000,06 Apr 2021,private treaty,4,4,2.0,512.0,Townhouse
"4/226 Blackburn Road,DONCASTER EAST VIC ss",1000000,06 Apr 2021,private treaty,4,4,2.0,512.0,Townhouse
"21 Half Moon Terrace,SANCTUARY LAKES VIC ss",1600000,03 Apr 2021,private treaty,4,4,2.0,800.0,House
"133B Beaconsfield Parade,NORTHCOTE VIC ss",1750000,02 Apr 2021,private treaty,4,4,2.0,800.0,House
"5 Patersonia Street,TORQUAY VIC ss",1330000,01 Apr 2021,private treaty,4,4,2.0,400.0,House
"133A Beaconsfield Parade,NORTHCOTE VIC ss",1770000,31 Mar 2021,auction,4,4,2.0,400.0,House
"88 Reigate Road,HIGHTON VIC ss",1170000,30 Mar 2021,private treaty,4,4,2.0,400.0,House
"31A Knight Street,CLAYTON SOUTH VIC ss",1050000,29 Mar 2021,private treaty,4,4,2.0,393.0,House
"10 Primrose Drive,WANTIRNA SOUTH VIC ss",1328000,29 Mar 2021,auction,4,4,2.0,401.0,House
"4B Bruce Street,BRIGHTON EAST VIC ss",2172000,28 Mar 2021,auction,4,4,2.0,401.0,Townhouse
"53 Whittens Lane,DONCASTER VIC ss",1680000,27 Mar 2021,auction,4,4,2.0,431.0,House
"39 Malibu Boulevard,POINT COOK VIC ss",1000000,27 Mar 2021,auction,4,4,2.0,600.0,House
"18 Montham Close,BERWICK VIC ss",1210000,24 Mar 2021,private treaty,4,4,2.0,600.0,House
"27A Fermanagh Road,CAMBERWELL VIC ss",3200000,23 Mar 2021,private treaty,4,4,2.0,600.0,House
"39 Neighbourhood Grove,POINT COOK VIC ss",1000000,20 Mar 2021,auction,4,4,2.0,562.0,House
"5 Darling Street,FAIRFIELD VIC ss",1650000,19 Mar 2021,private treaty,4,4,2.0,302.0,House
"1/34 Calderwood Street,BULLEEN VIC ss",1750000,18 Mar 2021,private treaty,4,4,2.0,391.0,Townhouse
"7/7 Toinette Court,DONCASTER EAST VIC ss",914000,18 Mar 2021,auction,4,4,2.0,391.0,Townhouse
"68 Johnston Street,NEWPORT VIC ss",1412000,17 Mar 2021,private treaty,4,4,2.0,391.0,House
"12 Anchor Place,SAFETY BEACH VIC ss",2050000,17 Mar 2021,private treaty,4,4,2.0,237.0,Townhouse
"25 Moffat Street,BRIGHTON VIC ss",4321000,16 Mar 2021,private treaty,4,4,2.0,237.0,House
"28 Skyline Drive,MARIBYRNONG VIC ss",1880000,16 Mar 2021,private treaty,4,4,2.0,237.0,House
"3 Highgate Hill,TOORAK VIC ss",7250000,16 Mar 2021,private treaty,4,4,2.0,237.0,House
"37 Aberdeen Street,ABERFELDIE VIC ss",1535000,13 Mar 2021,private treaty,4,4,2.0,237.0,House
"13 Beaver Street,MALVERN EAST VIC ss",5400000,13 Mar 2021,auction,4,4,2.0,979.0,House
"5/646 Warrigal Road,MALVERN EAST VIC ss",900000,13 Mar 2021,auction,4,4,2.0,979.0,Townhouse
"35 Melbourne Road,WILLIAMSTOWN VIC ss",1900000,11 Mar 2021,private treaty,4,4,2.0,979.0,House
"19 Pier One Drive,PATTERSON LAKES VIC ss",1550000,08 Mar 2021,private treaty,4,4,2.0,979.0,House
"123A Brady Road,BENTLEIGH EAST VIC ss",1485000,04 Mar 2021,auction,4,4,2.0,979.0,Townhouse
"10 Jacksons Road,MOUNT ELIZA VIC ss2,",2800000,01 Mar 2021,private treaty,4,4,2.0,908.0,New house and land
"51 Lukis Avenue,WILLIAMS LANDING VIC ss",992500,01 Mar 2021,private treaty,4,4,2.0,651.0,House
"14A Greenwood Avenue,RINGWOOD VIC ss",1038000,27 Feb 2021,auction,4,4,2.0,651.0,Townhouse
"2105 Mt Buller Road,MERRIJIG VIC ss3,",1170000,26 Feb 2021,private treaty,4,4,2.0,629.0,House
"46 Vale Street South,EAST MELBOURNE VIC ss",6221000,25 Feb 2021,private treaty,4,4,2.0,629.0,House
"29 Cherbourg Avenue,BEAUMARIS VIC ss",1875000,24 Feb 2021,private treaty,4,4,2.0,658.0,House
"20 Glencoe Street,CAULFIELD NORTH VIC ss",5600000,24 Feb 2021,private treaty,4,4,2.0,887.0,House
"33 Koornalla Crescent,MOUNT ELIZA VIC ss",2100000,24 Feb 2021,private treaty,4,4,2.0,887.0,House
"21B Perth Street,MURRUMBEENA VIC ss",1389000,24 Feb 2021,private treaty,4,4,2.0,887.0,Townhouse
"47A First Street,BLACK ROCK VIC ss",3235400,23 Feb 2021,private treaty,4,4,2.0,887.0,Townhouse
"28 Tower Hill Road,SOMERS VIC ss",1387500,23 Feb 2021,private treaty,4,4,2.0,814.0,House
"9 Cleeve Court,TOORAK VIC ss",6065000,23 Feb 2021,private treaty,4,4,2.0,814.0,House
"8 Spartan Way,WILLIAMS LANDING VIC ss",950000,23 Feb 2021,private treaty,4,4,2.0,814.0,House
"BELMONT VIC ss1,",2100000,16 Feb 2021,private treaty,4,4,2.0,11.0,House
"66B Soudan Street,COBURG VIC ss",1237000,15 Feb 2021,auction,4,4,2.0,11.0,House
"2 Henders Street,FOREST HILL VIC ss",910000,13 Feb 2021,private treaty,4,4,2.0,517.0,House
"16 Stirling Drive,LAKE GARDENS VIC ss",801500,13 Feb 2021,private treaty,4,4,2.0,786.0,House
"5 Moascar Street,PASCOE VALE SOUTH VIC ss",1840000,13 Feb 2021,auction,4,4,2.0,786.0,House
"10 Tramway Street,POINT COOK VIC ss",900000,13 Feb 2021,private treaty,4,4,2.0,786.0,House
"109 Inverell Parkway,TARNEIT VIC ss",845000,12 Feb 2021,private treaty,4,4,2.0,508.0,House
"200 River Esplanade,DOCKLANDS VIC ss",3575000,11 Feb 2021,private treaty,4,4,2.0,508.0,House
"16 Sussex Street,BRIGHTON VIC ss",6750000,10 Feb 2021,private treaty,4,4,2.0,508.0,House
"81 Highlander Street,TORQUAY VIC ss",1225000,10 Feb 2021,private treaty,4,4,2.0,509.0,House
"77a Deakin Street,BENTLEIGH EAST VIC ss",1655000,04 Apr 2025,private treaty,4,4,3.0,509.0,Townhouse
"5 Takapuna Street,CAULFIELD SOUTH VIC ss",2600000,12 Mar 2025,sold prior to auction,4,4,3.0,983.0,House
"15b Northcote Avenue,CAULFIELD NORTH VIC ss",3520000,10 Mar 2025,sold prior to auction,4,4,3.0,983.0,House
"28 Point Richards Road,PORTARLINGTON VIC ss",1240000,07 Mar 2025,private treaty,4,4,3.0,751.0,House
"2B Tovan Akas Avenue,BENTLEIGH VIC ss",1600000,26 Feb 2025,private treaty,4,4,3.0,751.0,Townhouse
"12 Pascal Crescent,MOUNT DUNEED VIC ss",1405000,08 Feb 2025,private treaty,4,4,3.0,720.0,House
"47 Highland Way,HIGHTON VIC ss",1320000,04 Feb 2025,private treaty,4,4,3.0,637.0,House
"42A Fifth Avenue,ALTONA NORTH VIC ss",1125000,03 Feb 2025,private treaty,4,4,3.0,277.0,House
"24B Scotts Street,BENTLEIGH VIC ss",2100000,20 Jan 2025,auction,4,4,3.0,376.0,Townhouse
"80A Gordon Street,NEWPORT VIC ss",1480000,15 Jan 2025,private treaty,4,4,3.0,376.0,House
"16 Knoll Place,KEILOR EAST VIC ss",1780000,30 Dec 2024,private treaty,4,4,3.0,564.0,House
"25 Mount View Street,ASPENDALE VIC ss",2000000,15 Dec 2024,private treaty,4,4,3.0,750.0,House
"58B The Avenue,OCEAN GROVE VIC ss",3500000,08 Dec 2024,private treaty,4,4,3.0,400.0,House
"11 Turnbull Avenue,TOORAK VIC ss",4000000,06 Dec 2024,private treaty,4,4,3.0,669.0,House
"5A Kendall Street,CANTERBURY VIC ss",3050000,05 Dec 2024,auction,4,4,3.0,481.0,Townhouse
"84 Fulham Road,ALPHINGTON VIC ss",2800000,23 Nov 2024,auction,4,4,3.0,481.0,House
"46-50 Ellerina Road,MOUNT MARTHA VIC ss3,",2350000,12 Nov 2024,private treaty,4,4,3.0,550.0,House
"1/50 William Street,BRIGHTON VIC ss",3920000,03 Nov 2024,private treaty,4,4,3.0,550.0,Townhouse
"4 Waterloo Court,HOPPERS CROSSING VIC ss1,",1465000,26 Oct 2024,auction,4,4,3.0,139.0,House
"4 Mercer Road,ARMADALE VIC ss",6570000,08 Oct 2024,private treaty,4,4,3.0,139.0,Townhouse
"111 High Street,BERWICK VIC ss",1461111,30 Sep 2024,private treaty,4,4,3.0,994.0,House
"4 Woolerton Court,DONVALE VIC ss4,",1470000,23 Sep 2024,private treaty,4,4,3.0,102.0,House
"204 Sandhurst Boulevard,SANDHURST VIC ss",1422000,22 Sep 2024,private treaty,4,4,3.0,773.0,House
"10 Noordenne Avenue,SEAHOLME VIC ss",1385000,19 Sep 2024,private treaty,4,4,3.0,773.0,House
"12 Rasmussen Drive,TEMPLESTOWE VIC ss4,",3395000,17 Sep 2024,auction,4,4,3.0,52.0,House
"15 Fentonhill Parade,SUNBURY VIC ss1,",1190000,16 Sep 2024,private treaty,4,4,3.0,229.0,House
"3 Daley Street,PASCOE VALE VIC ss",2125000,07 Sep 2024,auction,4,4,3.0,650.0,House
"42 Nevis Street,CAMBERWELL VIC ss1,",4900000,17 Aug 2024,auction,4,4,3.0,108.0,House
"38a Paloma Street,BENTLEIGH EAST VIC ss",1870000,10 Aug 2024,auction,4,4,3.0,108.0,Townhouse
"48 Park Crescent,CAULFIELD NORTH VIC ss",2020000,28 Jul 2024,auction,4,4,3.0,108.0,House
"6 Torresdale Road,TOORAK VIC ss",7600000,27 Jun 2024,private treaty,4,4,3.0,108.0,House
"14 Avenue Athol,CANTERBURY VIC ss",4620000,22 Jun 2024,auction,4,4,3.0,780.0,House
"2/15 Vernon Street,GLEN IRIS VIC ss",3145000,03 Jun 2024,private treaty,4,4,3.0,400.0,House
"65 Macdonald Avenue,ALTONA NORTH VIC ss",1318000,20 May 2024,private treaty,4,4,3.0,400.0,Townhouse
"15 Mountfield Avenue,MALVERN EAST VIC ss",4100000,11 May 2024,auction,4,4,3.0,668.0,House
"29 Pyrmont Terrace,TAYLORS HILL VIC ss",1567000,10 May 2024,private treaty,4,4,3.0,678.0,House
"4 Helston Street,BALWYN NORTH VIC ss",4600000,19 Apr 2024,auction,4,4,3.0,758.0,House
"62 Champion Street,BRIGHTON VIC ss",4730000,19 Apr 2024,private treaty,4,4,3.0,758.0,House
"661 Ringwood-Warrandyte Road,RINGWOOD NORTH VIC ss4,",2575000,17 Apr 2024,sold prior to auction,4,4,3.0,916.0,House
"17 Wellington Avenue,BEAUMARIS VIC ss",3405000,11 Apr 2024,private treaty,4,4,3.0,916.0,House
"21 Hero Street,DIGGERS REST VIC ss",1100000,27 Mar 2024,private treaty,4,4,3.0,916.0,House
"5a Caserta Drive,BERWICK VIC ss4,",1700000,26 Mar 2024,private treaty,4,4,3.0,616.0,House
"5A Mitchell Avenue,ALTONA NORTH VIC ss",1160000,21 Mar 2024,private treaty,4,4,3.0,616.0,Townhouse
"29 Hillcrest Avenue,KEW VIC ss",4517000,10 Mar 2024,private treaty,4,4,3.0,915.0,House
"14B Campbell Street,BRIGHTON VIC ss",4960000,06 Mar 2024,private treaty,4,4,3.0,915.0,Townhouse
"1 Whiteley Way,PAKENHAM VIC ss",1415500,04 Mar 2024,private treaty,4,4,3.0,795.0,House
"194A Esplanade,BRIGHTON VIC ss",5510000,27 Feb 2024,private treaty,4,4,3.0,795.0,House
"26 Elizabeth Street,MALVERN VIC ss",5150000,22 Feb 2024,sold prior to auction,4,4,3.0,658.0,House
"24 Clarendon Street,DROMANA VIC ss",3300000,16 Feb 2024,private treaty,4,4,3.0,658.0,House
"24A Bendigo Avenue,ELWOOD VIC ss",3000000,07 Feb 2024,private treaty,4,4,3.0,658.0,House
"27 Aberfeldie Street,ABERFELDIE VIC ss",3900000,04 Feb 2024,private treaty,4,4,3.0,736.0,House
"14 Irma Grove,PASCOE VALE VIC ss",1600000,01 Feb 2024,private treaty,4,4,3.0,736.0,House
"47 Obriens Lane,TEMPLESTOWE VIC ss4,",3300000,01 Feb 2024,private treaty,4,4,3.0,34.0,House
"6/10 Luton Drive,YARRAWONGA VIC ss",2500000,30 Jan 2024,private treaty,4,4,3.0,834.0,House
"13A Naroo Street,BALWYN VIC ss",2350000,16 Dec 2023,auction,4,4,3.0,834.0,House
"3 Haynes Close,BUNYIP VIC ss4,",1775000,27 Nov 2023,private treaty,4,4,3.0,46.0,House
"8 Tower Hill Road,GLEN IRIS VIC ss",2368000,24 Nov 2023,auction,4,4,3.0,731.0,House
"21-23 Campbell Street,BARWON HEADS VIC ss1,",4100000,23 Nov 2023,private treaty,4,4,3.0,79.0,House
"72 Lloyd Street,STRATHMORE VIC ss",2300000,22 Nov 2023,private treaty,4,4,3.0,79.0,House
"389 Shands Road,MAIN RIDGE VIC ss",11250000,06 Nov 2023,private treaty,4,4,3.0,79.0,House
"1-4/1 Law Street,NEWBOROUGH VIC ss",500000,27 Oct 2023,private treaty,4,4,3.0,79.0,House
"42 Elizabeth Drive,ROSEBUD VIC ss",2650000,14 Oct 2023,private treaty,4,4,3.0,707.0,House
"28 Kintore Street,CAMBERWELL VIC ss",5600000,12 Sep 2023,private treaty,4,4,3.0,892.0,House
"34 Dale Avenue,PASCOE VALE VIC ss",1800000,12 Sep 2023,auction,4,4,3.0,892.0,House
"26-28 Must Street,PORTLAND VIC ss1,",820000,25 Aug 2023,private treaty,4,4,3.0,569.0,House
"3C Moffat Street,BRIGHTON VIC ss",3960000,19 Aug 2023,auction,4,4,3.0,569.0,Townhouse
"9 Forster Avenue,MALVERN EAST VIC ss1,",5120000,15 Aug 2023,private treaty,4,4,3.0,183.0,House
"11 Lindon Strike Court,RESEARCH VIC ss4,",2200120,15 Aug 2023,private treaty,4,4,3.0,103.0,House
"1 Rifflebird Drive,TARNEIT VIC ss",1000000,09 Aug 2023,private treaty,4,4,3.0,514.0,House
"23 Plantation Avenue,BRIGHTON EAST VIC ss",6665000,08 Aug 2023,private treaty,4,4,3.0,640.0,House
"3 Stone Pine Court,CONNEWARRE VIC ss1,",2250000,06 Aug 2023,private treaty,4,4,3.0,347.0,House
"23 Hillside Avenue,NORTHCOTE VIC ss",2365000,21 Jul 2023,private treaty,4,4,3.0,347.0,House
"11 Myrtle Drive,MAIDSTONE VIC ss",1807500,08 Jul 2023,auction,4,4,3.0,347.0,House
"27 Caradon Drive,TRUGANINA VIC ss1,",1410000,24 Jun 2023,auction,4,4,3.0,100.0,House
"379 Glenferrie Road,MALVERN VIC ss",5380000,03 Jun 2023,private treaty,4,4,3.0,628.0,House
"22 Larnaca Court,TEMPLESTOWE VIC ss",2489000,20 May 2023,private treaty,4,4,3.0,670.0,House
"45 Bruce Street,TOORAK VIC ss",7800000,19 May 2023,private treaty,4,4,3.0,715.0,House
"23 Balmoral Place,SOUTH YARRA VIC ss",2500000,12 May 2023,private treaty,4,4,3.0,715.0,House
"110 Willsmere Road,KEW VIC ss",2100000,06 May 2023,auction,4,4,3.0,715.0,House
"12 Violet Way,POINT COOK VIC ss",1325000,20 Apr 2023,private treaty,4,4,3.0,665.0,House
"2 Stanhope Grove,CAMBERWELL VIC ss",2145000,01 Apr 2023,auction,4,4,3.0,608.0,House
"55 Placadena Road,FINGAL VIC ss20,",3500000,26 Mar 2023,auction,4,4,3.0,200.0,House
"16 Harold Street,ASCOT VALE VIC ss",2250000,22 Mar 2023,auction,4,4,3.0,200.0,House
"43 Ponyara Road,MOUNT MARTHA VIC ss",2100000,15 Mar 2023,private treaty,4,4,3.0,866.0,House
"11 Watson Street,GLEN IRIS VIC ss",3510000,25 Feb 2023,auction,4,4,3.0,866.0,House
"51-53 Russell Street,MOUNT EVELYN VIC ss1,",1175000,22 Feb 2023,private treaty,4,4,3.0,67.0,House
"6 North Shore Drive,SANCTUARY LAKES VIC ss",1448000,20 Feb 2023,private treaty,4,4,3.0,628.0,House
"24 Arnott Street,SORRENTO VIC ss",3700000,23 Jan 2023,private treaty,4,4,3.0,900.0,House
"15 Mountfield Avenue,MALVERN EAST VIC ss",3700000,15 Dec 2022,private treaty,4,4,3.0,668.0,House
"24 Sycamore Street,CAMBERWELL VIC ss",3736000,26 Nov 2022,auction,4,4,3.0,594.0,House
"20 Sunlight Crescent,BRIGHTON EAST VIC ss",4200000,24 Nov 2022,private treaty,4,4,3.0,594.0,House
"16 Karina Street,FRANKSTON SOUTH VIC ss2,",1520000,24 Nov 2022,private treaty,4,4,3.0,742.0,House
"5 Charlotte Street,BLACKBURN SOUTH VIC ss",2775000,04 Nov 2022,private treaty,4,4,3.0,677.0,House
"13 Testar Grove,CAULFIELD NORTH VIC ss",3080000,01 Nov 2022,sold prior to auction,4,4,3.0,677.0,House
"39 Caserta Drive,BERWICK VIC ss4,",3300000,26 Oct 2022,private treaty,4,4,3.0,34.0,House
"11 Landen Place,TOORAK VIC ss",4760000,26 Oct 2022,private treaty,4,4,3.0,467.0,House
"3 Knight Street,ELWOOD VIC ss",3700000,22 Oct 2022,auction,4,4,3.0,445.0,House
"13 Swallow Court,PATTERSON LAKES VIC ss",3000000,19 Oct 2022,private treaty,4,4,3.0,710.0,House
"15 Killeen Ave,BRIGHTON EAST VIC ss",2800000,15 Oct 2022,auction,4,4,3.0,710.0,House
"36 Macdonald Grove,MORNINGTON VIC ss",1400000,11 Oct 2022,private treaty,4,4,3.0,389.0,House
"68-69 Beaconsfield Parade,ALBERT PARK VIC ss",9300000,16 Sep 2022,private treaty,4,4,3.0,389.0,House
"17 Kerferd Street,MALVERN EAST VIC ss",5370000,15 Sep 2022,auction,4,4,3.0,920.0,House
"5 Handel Court,BUNDOORA VIC ss",1050000,10 Sep 2022,auction,4,4,3.0,683.0,House
"948 Lygon Street,CARLTON NORTH VIC ss",3870000,24 Aug 2022,private treaty,4,4,3.0,838.0,House
"5a Gallipoli Parade,PASCOE VALE SOUTH VIC ss",1800000,27 Jul 2022,private treaty,4,4,3.0,838.0,House
"289 Belmore Road,BALWYN NORTH VIC ss",4630000,21 Jul 2022,private treaty,4,4,3.0,995.0,House
"6 Kinkora Road,HAWTHORN VIC ss",4300000,10 Jul 2022,private treaty,4,4,3.0,780.0,House
"31 Kellett Street,NORTHCOTE VIC ss",3862500,06 Jun 2022,auction,4,4,3.0,780.0,House
"17 Grant Street,SOUTHBANK VIC ss",4100000,25 May 2022,private treaty,4,4,3.0,780.0,Townhouse
"3 Mulgoa St,BRIGHTON VIC ss",8750000,14 May 2022,private treaty,4,4,3.0,995.0,House
"154 Grantham Drive,HIGHTON VIC ss",1400000,06 May 2022,auction,4,4,3.0,900.0,House
"23-24 Jarrang Retreat,NARRE WARREN NORTH VIC ss4,",2550000,27 Apr 2022,private treaty,4,4,3.0,80.0,House
"41 Brennan Avenue,BEACONSFIELD UPPER VIC ss",1930000,22 Apr 2022,private treaty,4,4,3.0,80.0,House
"12 Coogee Drive,TAYLORS HILL VIC ss",1210000,06 Apr 2022,auction,4,4,3.0,680.0,House
"29 Meredith Avenue,TEMPLESTOWE VIC ss",2350000,02 Apr 2022,auction,4,4,3.0,805.0,House
"43-45 Louis Road,VENUS BAY VIC ss1,",900000,26 Mar 2022,private treaty,4,4,3.0,800.0,House
"4 Cornerstone Way,ROCKBANK VIC ss",1305000,19 Mar 2022,auction,4,4,3.0,576.0,House
"180-184 Cranbourne Road,NARRE WARREN SOUTH VIC ss4,",2650000,18 Mar 2022,private treaty,4,4,3.0,607.0,House
"11 Baird Street,BRIGHTON EAST VIC ss",4200000,17 Mar 2022,auction,4,4,3.0,793.0,House
"1/9 Winfield Road,BALWYN NORTH VIC ss",2850000,16 Mar 2022,private treaty,4,4,3.0,793.0,Townhouse
"1A Brookfield Court,HAWTHORN EAST VIC ss",3000000,11 Mar 2022,auction,4,4,3.0,793.0,House
"9 Kleine Street,NOBLE PARK VIC ss",1180000,09 Mar 2022,private treaty,4,4,3.0,793.0,House
"6 Harvard Court,GISBORNE VIC ss1,",1970000,04 Mar 2022,private treaty,4,4,3.0,100.0,House
"18 Meakins Road,FLINDERS VIC ss10.52ha",9850000,06 Feb 2022,auction,4,4,3.0,100.0,House
"46 Parkedge Circuit,ROSEBUD VIC ss",1400000,29 Jan 2022,auction,4,4,3.0,812.0,House
"16A Churchill Street,MONT ALBERT VIC ss",2138000,15 Jan 2022,private treaty,4,4,3.0,812.0,House
"801/2 Hotham Street,COLLINGWOOD VIC ss",3780000,20 Dec 2021,private treaty,4,4,3.0,812.0,House
"47 Coppin Grove,HAWTHORN VIC ss",4985000,08 Dec 2021,private treaty,4,4,3.0,551.0,House
"131a Bradshaw Street,ESSENDON VIC ss",2700000,24 Nov 2021,private treaty,4,4,3.0,551.0,House
"3 Alice Close,BACCHUS MARSH VIC ss",895000,12 Nov 2021,private treaty,4,4,3.0,701.0,House
"12 Sovereign Point,SAFETY BEACH VIC ss",6250000,08 Nov 2021,private treaty,4,4,3.0,920.0,House
"25 Broadstone Way,CRANBOURNE VIC ss",1100000,01 Nov 2021,private treaty,4,4,3.0,770.0,House
"12 Mt Ida Avenue,HAWTHORN EAST VIC ss",4142000,29 Oct 2021,private treaty,4,4,3.0,770.0,House
"85 Costin Street,APOLLO BAY VIC ss",1650000,28 Oct 2021,private treaty,4,4,3.0,770.0,House
"18 Hygeia Parade,RINGWOOD NORTH VIC ss",2380000,23 Oct 2021,auction,4,4,3.0,890.0,House
"47 Beauford Avenue,NARRE WARREN SOUTH VIC ss",1378000,20 Oct 2021,private treaty,4,4,3.0,767.0,House
"134 Vincent Street,DAYLESFORD VIC ss1,",1825000,19 Oct 2021,private treaty,4,4,3.0,124.0,House
"3 Stoneyfell Road,POINT COOK VIC ss",1265000,29 Sep 2021,private treaty,4,4,3.0,124.0,House
"20 Ronald Avenue,BULLEEN VIC ss",1450000,23 Sep 2021,private treaty,4,4,3.0,124.0,Townhouse
"58 Watts Parade,MOUNT ELIZA VIC ss1,",3000000,18 Sep 2021,private treaty,4,4,3.0,437.0,House
"33 Tree View Lane,NARRE WARREN NORTH VIC ss1,",1762500,17 Sep 2021,private treaty,4,4,3.0,211.0,House
"18 Dunraven Avenue,TOORAK VIC ss",5925000,31 Jul 2021,private treaty,4,4,3.0,211.0,House
