address,price,sold_date,sold_type,bedrooms,bathroom,car_space,land_size (m2),house_type
"41 Queen Street,MOE VIC s",150000,06 Oct 2020,private treaty,2,1,4.0,729.0,House
"141 Victoria Street,KERANG VIC s",173000,02 Oct 2020,private treaty,2,1,4.0,945.0,House
"124 Princes Highway,NORLANE VIC s",482500,29 Sep 2020,private treaty,2,1,4.0,921.0,House
"74 Glenormiston Road,NOORAT VIC s2,",330000,25 Sep 2020,private treaty,2,1,4.0,24.0,House
"17 Burns Court,HEATHCOTE VIC s2.27ha",490000,24 Sep 2020,private treaty,2,1,4.0,24.0,House
"73 Metung Road,METUNG VIC s",696000,11 Sep 2020,private treaty,2,1,4.0,783.0,House
"18 Reverie Street,LONG GULLY VIC s",297500,09 Sep 2020,private treaty,2,1,4.0,930.0,House
"946 Cudgewa Valley Road,CUDGEWA VIC s2,",355000,07 Sep 2020,private treaty,2,1,4.0,0.0,House
"30 Wickhams Lane,GLENHOPE EAST VIC s3.22ha",365000,28 Aug 2020,private treaty,2,1,4.0,0.0,House
"36 Peacock Avenue,NORLANE VIC s",319000,25 Aug 2020,private treaty,2,1,4.0,608.0,House
"23 Finisterre Drive,THE HONEYSUCKLES VIC s",350000,15 Aug 2020,private treaty,2,1,4.0,608.0,House
"13 Eleva Road,HEALESVILLE VIC s1,",605000,13 Aug 2020,private treaty,2,1,4.0,898.0,House
"13 Farrington Street,COLAC VIC s",300000,10 Aug 2020,private treaty,2,1,4.0,626.0,House
"1 McPhail Street,ESSENDON VIC s",1745000,06 Aug 2020,auction,2,1,4.0,674.0,House
"5 Finton Grove,RESERVOIR VIC s",555000,05 Aug 2020,private treaty,2,1,4.0,184.0,House
"18A Neil Street,KANGAROO FLAT VIC s",300000,04 Aug 2020,private treaty,2,1,4.0,783.0,House
"36 Summit Avenue,OAK PARK VIC s",785000,20 Jul 2020,private treaty,2,1,4.0,783.0,House
"7 Stephenson Street,SPOTSWOOD VIC s",1200000,20 Jul 2020,private treaty,2,1,4.0,783.0,House
"2 Casey Court,MELTON VIC s",344000,16 Jul 2020,private treaty,2,1,4.0,583.0,House
"62 Sarena Parade,ROBERTSONS BEACH VIC s",270000,13 Jul 2020,private treaty,2,1,4.0,583.0,House
"7 Wingara Avenue,KEILOR EAST VIC s",860000,01 Jul 2020,sold prior to auction,2,1,4.0,605.0,House
"52 Luttet Street,CRESWICK VIC s",360000,30 Jun 2020,private treaty,2,1,4.0,787.0,House
"38 Fitzgerald Street,PORTLAND VIC s2,",135000,26 Jun 2020,private treaty,2,1,4.0,24.0,House
"160 Pine Avenue,HEALESVILLE VIC",1750000,17 Jun 2020,private treaty,0,0,,3777404699.9999995,Vacant land
"215 Korumburra-Bena Road,KORUMBURRA VIC s16,",580000,17 Jun 2020,private treaty,2,1,4.0,187.0,House
"9 Francis Street,POREPUNKAH VIC s1,",601000,15 Jun 2020,private treaty,2,1,4.0,240.0,House
"330 Mascoma Street,STRATHMORE HEIGHTS VIC s",820000,13 Jun 2020,auction,2,1,4.0,625.0,House
"12 Roberts St,SHEPPARTON VIC s",248000,12 Jun 2020,private treaty,2,1,4.0,625.0,House
"12 Little Street,STRATFORD VIC s",250000,11 Jun 2020,private treaty,2,1,4.0,625.0,House
"33 HODGE STREET,BEECHWORTH VIC s1,",450140,10 Jun 2020,private treaty,2,1,4.0,200.0,House
"107 Nelson Street,BALLARAT EAST VIC s",365000,09 Jun 2020,private treaty,2,1,4.0,200.0,House
"24 Granville Street,DRYSDALE VIC s",400000,08 Jun 2020,private treaty,2,1,4.0,617.0,House
"7 Willow Lake Drive,MACS COVE VIC s1,",250000,04 Jun 2020,private treaty,2,1,4.0,138.0,House
"8 Queen Street,HORSHAM VIC s",98000,01 Jun 2020,private treaty,2,1,4.0,742.0,House
"33 Mernda Street,RYE VIC s",631000,30 May 2020,auction,2,1,4.0,864.0,House
"4 Winifred Street,OAK PARK VIC s",803445,29 May 2020,private treaty,2,1,4.0,692.0,House
"2007 Princes Highway,SWAN REACH VIC s1,",228000,29 May 2020,private treaty,2,1,4.0,559.0,House
"87 Blanche Street,ARDEER VIC s",567501,28 May 2020,private treaty,2,1,4.0,604.0,House
"23 Allara Court,CLIFTON SPRINGS VIC s",402500,28 May 2020,private treaty,2,1,4.0,611.0,House
"25 Barrell Street,EAGLEHAWK VIC s",246000,25 May 2020,private treaty,2,1,4.0,845.0,House
"21 Patrick Street,GLENROY VIC s",746000,25 May 2020,sold prior to auction,2,1,4.0,720.0,House
"12 Hunter Street,MANSFIELD VIC s2,",540000,24 May 2020,private treaty,2,1,4.0,0.0,House
"106 Boundary Road,PASCOE VALE VIC s",847500,23 May 2020,private treaty,2,1,4.0,595.0,House
"56 BREE ROAD,HAMILTON VIC s",165000,20 May 2020,private treaty,2,1,4.0,570.0,House
"102 David Hill Road,MONBULK VIC s1,",565000,16 May 2020,auction,2,1,4.0,170.0,House
"10 Sturt Street,SUNSHINE VIC s",710000,10 May 2020,private treaty,2,1,4.0,604.0,House
"79 Ritchies Road,KYNETON VIC s6.27ha",720000,08 May 2020,private treaty,2,1,4.0,604.0,House
"385 Hazeldene Road,GLADYSDALE VIC s4ha",727500,06 May 2020,private treaty,2,1,4.0,604.0,House
"319 Koornang Road,CARNEGIE VIC s",883000,05 May 2020,private treaty,2,1,4.0,604.0,House
"62 Isla Avenue,GLENROY VIC s",675000,29 Apr 2020,private treaty,2,1,4.0,731.0,House
"3 Wills St,COBRAM VIC s",240000,27 Apr 2020,private treaty,2,1,4.0,960.0,House
"84 Watsonia Road,WATSONIA VIC s",800000,18 Apr 2020,private treaty,2,1,4.0,578.0,House
"525 Dalyston - Glenforbes Road,RYANSTON VIC s1.09ha",400000,17 Apr 2020,private treaty,2,1,4.0,578.0,House
"1353 Taggerty / Thornton Rd,THORNTON VIC s1,",240000,17 Apr 2020,private treaty,2,1,4.0,343.0,House
"30 Ring Road,BOORT VIC s1,",200000,14 Apr 2020,auction,2,1,4.0,34.0,House
"2/26 Kalinda Road,CROYDON VIC s",560000,28 Mar 2020,private treaty,2,1,4.0,481.0,House
"23 Beuron Road,ALTONA NORTH VIC s",940000,26 Mar 2020,sold prior to auction,2,1,4.0,662.0,House
"5 Morley Crescent,BOX HILL NORTH VIC s",1100000,26 Mar 2020,sold prior to auction,2,1,4.0,824.0,House
"18 Casey Street,EAST BENDIGO VIC s",400000,25 Mar 2020,private treaty,2,1,4.0,405.0,House
"10 Market Street,HARCOURT VIC s",395000,19 Mar 2020,private treaty,2,1,4.0,809.0,House
"345 Cornwalls Road,NUNGURNER VIC s8.56ha",350000,18 Mar 2020,private treaty,2,1,4.0,809.0,House
"345 Cornwalls Road,NUNGURNER VIC s8.56ha",350000,18 Mar 2020,private treaty,2,1,4.0,809.0,House
"288 Lowes Road,HEALESVILLE VIC s4.05ha",525000,06 Mar 2020,private treaty,2,1,4.0,809.0,House
"26 Park Road,SAN REMO VIC s",463000,05 Mar 2020,private treaty,2,1,4.0,809.0,House
"14 Vine Street,BRAYBROOK VIC s",720000,29 Feb 2020,auction,2,1,4.0,809.0,House
"982 Middle Road,RUSHWORTH VIC s1.21ha",140000,29 Feb 2020,private treaty,2,1,4.0,809.0,House
"65 Boola Views Road,TYERS VIC s1.09ha",400000,27 Feb 2020,private treaty,2,1,4.0,809.0,House
"32 Bellbird Avenue,NORLANE VIC s",339600,26 Feb 2020,private treaty,2,1,4.0,809.0,House
"46 Plumpton Avenue,GLENROY VIC s",825000,25 Feb 2020,auction,2,1,4.0,753.0,House
"362 Mirboo Road,MIRBOO VIC s10,",340000,25 Feb 2020,private treaty,2,1,4.0,117.0,House
"49 Nugget Street,KERANG VIC s1,",64000,22 Feb 2020,auction,2,1,4.0,29.0,House
"28 Dudley Street,BELMONT VIC s",515000,20 Feb 2020,private treaty,2,1,4.0,658.0,House
"2 Veldt Street,NATHALIA VIC s",215000,20 Feb 2020,private treaty,2,1,4.0,658.0,House
"5 Amberley Crescent,FRANKSTON SOUTH VIC s",790000,15 Feb 2020,private treaty,2,1,4.0,658.0,House
"57 Adelaide Hills Road,MOYSTON VIC s1.21ha",335000,14 Feb 2020,private treaty,2,1,4.0,658.0,House
"32 Fensomes Road,WARRACKNABEAL VIC s",269000,14 Feb 2020,private treaty,2,1,4.0,658.0,House
"17 Wood Street,LONG GULLY VIC s1,",340000,13 Feb 2020,private treaty,2,1,4.0,400.0,House
"14 Queen Street,FRANKSTON VIC s",581000,12 Feb 2020,private treaty,2,1,4.0,615.0,House
"111 Fyans Street,SOUTH GEELONG VIC s",679000,08 Feb 2020,auction,2,1,4.0,650.0,House
"14 Nash Street,JAMIESON VIC s",345000,06 Feb 2020,private treaty,2,1,4.0,812.0,House
"91 Second Avenue,ALTONA NORTH VIC s",850000,30 Jan 2020,private treaty,2,1,4.0,812.0,House
"2 Nelson Street,MALDON VIC s2,",379000,30 Jan 2020,private treaty,2,1,4.0,23.0,House
"192 Mountjoy Parade,LORNE VIC s",2750000,29 Jan 2020,private treaty,2,1,4.0,955.0,House
"259 Lees Road,VENUS BAY VIC s",273000,22 Jan 2020,private treaty,2,1,4.0,613.0,House
"65 Lyndons Road,CALLIGNEE VIC s2.19ha",307000,21 Jan 2020,private treaty,2,1,4.0,613.0,House
"22 Curtin Crescent,DANDENONG NORTH VIC s",522000,21 Jan 2020,private treaty,2,1,4.0,551.0,House
"13 Bragge Street,FRANKSTON VIC s",610000,21 Jan 2020,private treaty,2,1,4.0,563.0,House
"51 - 53 Seagull Drive,LOCH SPORT VIC s1,",390000,15 Jan 2020,private treaty,2,1,4.0,114.0,House
"24 Carrs Road,BARKERS CREEK VIC s2.26ha",695000,13 Jan 2020,private treaty,2,1,4.0,114.0,House
"3 Quamby Avenue,HAMLYN HEIGHTS VIC s",460000,13 Jan 2020,private treaty,2,1,4.0,665.0,House
"11-13 McGregor Street,NUMURKAH VIC s1,",170000,13 Jan 2020,private treaty,2,1,4.0,662.0,House
"13 Railway Street,COWWARR VIC s1,",229000,09 Jan 2020,private treaty,2,1,4.0,480.0,House
"52 Sherbourne Terrace,NEWTOWN VIC s",430000,23 Dec 2019,private treaty,2,1,4.0,480.0,Townhouse
"2 Livingstone Street,WARRACKNABEAL VIC s",95000,23 Dec 2019,private treaty,2,1,4.0,480.0,House
"53 Lindsay Street,HEYWOOD VIC s",140000,11 Dec 2019,private treaty,2,1,4.0,480.0,House
"135 Edgevale Road,KEW VIC s",2920000,07 Dec 2019,auction,2,1,4.0,731.0,House
"48 Jubilee Avenue,INDENTED HEAD VIC s",525000,06 Dec 2019,sold prior to auction,2,1,4.0,560.0,House
"25 Clarence Street,HAMILTON VIC s",147000,27 Nov 2019,private treaty,2,1,4.0,560.0,House
"4 Polden Cres,MORWELL VIC s",167000,26 Nov 2019,private treaty,2,1,4.0,730.0,House
"38 Ronald Street,TOOTGAROOK VIC s1,",640000,23 Nov 2019,auction,2,1,4.0,149.0,House
"30 Church Street,COLAC VIC s",360000,22 Nov 2019,private treaty,2,1,4.0,854.0,House
"41 Sycamore Street,HAMLYN HEIGHTS VIC s",470000,22 Nov 2019,private treaty,2,1,4.0,854.0,Townhouse
"77 Haverfield Street,ECHUCA VIC s",250000,20 Nov 2019,private treaty,2,1,4.0,650.0,House
"24 Wellington Street,WEST FOOTSCRAY VIC s",1040000,20 Nov 2019,auction,2,1,4.0,650.0,House
"24 Kalver Street,CORIO VIC s",320000,18 Nov 2019,private treaty,2,1,4.0,650.0,House
"45 First Avenue,ROSEBUD VIC s",465000,11 Nov 2019,private treaty,2,1,4.0,384.0,House
"13 Orana Crescent,CHELSEA VIC s",550000,08 Nov 2019,private treaty,2,1,4.0,250.0,House
"8 Marjorie Court,MCCRAE VIC s1,",590000,08 Nov 2019,private treaty,2,1,4.0,22.0,House
"8 Junction Street,RINGWOOD VIC s",882000,08 Nov 2019,private treaty,2,1,4.0,774.0,House
"70 Wright Street,HEATHCOTE VIC s",280000,04 Nov 2019,private treaty,2,1,4.0,925.0,House
"29 STRICKLAND STREET,WONTHAGGI VIC s",335000,01 Nov 2019,private treaty,2,1,4.0,778.0,House
"9 Bertram Street,DROUIN VIC s",315000,31 Oct 2019,private treaty,2,1,4.0,699.0,House
"156 Warrowitue-Forest Road,HEATHCOTE VIC s2.5ha",305000,31 Oct 2019,private treaty,2,1,4.0,699.0,House
"43 School Road,SPRINGHURST VIC s2,",185000,31 Oct 2019,private treaty,2,1,4.0,300.0,House
"25A Dunn Street,BENALLA VIC s",273000,30 Oct 2019,private treaty,2,1,4.0,871.0,House
"153 Bedford Road,RINGWOOD EAST VIC s",795000,29 Oct 2019,private treaty,2,1,4.0,936.0,House
"81 Station Street,NORLANE VIC s",367000,28 Oct 2019,private treaty,2,1,4.0,710.0,House
"275 Merton-Strathbogie Road,MERTON VIC s3.8ha",349000,18 Oct 2019,private treaty,2,1,4.0,710.0,House
"33 Jopling Street,BALLAN VIC s",430000,17 Oct 2019,private treaty,2,1,4.0,724.0,House
"33 Jopling Street,BALLAN VIC s",430000,17 Oct 2019,private treaty,2,1,4.0,724.0,House
"71 Corrigan Road,NOBLE PARK VIC s",679000,16 Oct 2019,auction,2,1,4.0,700.0,House
"93 Haldane Road,NIDDRIE VIC s",960000,14 Oct 2019,private treaty,2,1,4.0,659.0,House
"40 Hyland Street,WARRNAMBOOL VIC s",440000,14 Oct 2019,private treaty,2,1,4.0,987.0,House
"45 High Street,FRYERSTOWN VIC s1,",500000,09 Oct 2019,private treaty,2,1,4.0,937.0,House
"20 Salisbury Street,WERRIBEE VIC s",800000,09 Oct 2019,private treaty,2,1,4.0,613.0,House
"20 Salisbury Street,WERRIBEE VIC s",800000,09 Oct 2019,private treaty,2,1,4.0,613.0,House
"131 Station Street,NORLANE VIC s",358800,02 Oct 2019,private treaty,2,1,4.0,878.0,House
"20 Russell Street,CASTERTON VIC s2,",174500,24 Sep 2019,private treaty,2,1,4.0,0.0,House
"58 MAIN ROAD, BENA, Via,KORUMBURRA VIC s",270000,23 Sep 2019,private treaty,2,1,4.0,0.0,House
"32 Guys Road,MAIN LEAD VIC s",312500,19 Sep 2019,private treaty,2,1,4.0,0.0,House
"37 Main Street,WELSHPOOL VIC s",305000,17 Sep 2019,private treaty,2,1,4.0,700.0,House
"96 Beatty Avenue,GLENROY VIC s",570000,14 Sep 2019,auction,2,1,4.0,597.0,House
"12 Nicholson-Sarsfield Road,NICHOLSON VIC s",245000,10 Sep 2019,private treaty,2,1,4.0,657.0,House
"31 Hudson Street,FAWKNER VIC s",605000,04 Sep 2019,private treaty,2,1,4.0,588.0,House
"197 Albert Street,SEBASTOPOL VIC s",385000,03 Sep 2019,private treaty,2,1,4.0,606.0,House
"3 Carnation Court,NORLANE VIC s1,",427000,31 Aug 2019,auction,2,1,4.0,247.0,House
"22 Murrumbidgee Drive,ECHUCA VIC s",285000,29 Aug 2019,private treaty,2,1,4.0,655.0,House
"23 Stirling Street,MOE VIC s",180000,28 Aug 2019,private treaty,2,1,4.0,752.0,House
"23 Stirling Street,MOE VIC s",180000,28 Aug 2019,private treaty,2,1,4.0,752.0,House
"2 Matheson Lane,BLACKWOOD VIC s1,",340000,21 Aug 2019,private treaty,2,1,4.0,300.0,House
"19 Winter Street,BELMONT VIC s",430000,19 Aug 2019,private treaty,2,1,4.0,639.0,House
"59 Fourth Avenue,ROSEBUD VIC s",385000,08 Aug 2019,private treaty,2,1,4.0,395.0,House
"65 Albert Street,TATURA VIC s",176000,03 Aug 2019,auction,2,1,4.0,395.0,House
"208 Springfield Road,BLACKBURN VIC s",888000,17 Jul 2019,auction,2,1,4.0,696.0,House
"11 Nanda Court,PATTERSON LAKES VIC s",915000,17 Jul 2019,private treaty,2,1,4.0,761.0,House
"7 DOVER STREET,SUNDERLAND BAY VIC s",335000,17 Jul 2019,private treaty,2,1,4.0,585.0,House
"31 Chisholm Drive,LANCEFIELD VIC s2,",422000,15 Jul 2019,private treaty,2,1,4.0,0.0,House
"42 Martin Street,BELGRAVE VIC s",410000,27 Jun 2019,private treaty,2,1,4.0,992.0,House
"26 Banksia Street,NELSON VIC s",200000,26 Jun 2019,private treaty,2,1,4.0,872.0,House
"7 Tandara Court,BLACK ROCK VIC s",965000,22 Jun 2019,auction,2,1,4.0,872.0,House
"73 Military Bypass Road,ARMSTRONG VIC s2,",180000,19 Jun 2019,private treaty,2,1,4.0,155.0,House
"30 Taverner Street,BIRCHIP VIC s",90000,14 Jun 2019,private treaty,2,1,4.0,155.0,House
"18 George Street,SUNDERLAND BAY VIC s",463500,08 Jun 2019,private treaty,2,1,4.0,559.0,House
"32 Station Street,FORREST VIC s",170000,05 Jun 2019,auction,2,1,4.0,788.0,House
"163 Clyde Road,BANNOCKBURN VIC s2,",421500,03 Jun 2019,private treaty,2,1,4.0,16.0,House
"12 Grevillea Avenue,CORIO VIC s",341000,31 May 2019,private treaty,2,1,4.0,16.0,House
"43 Nicholas Grove,HEATHERTON VIC s",680000,27 May 2019,private treaty,2,1,4.0,536.0,House
"15 Simpson Street,BALLAN VIC s",387500,24 May 2019,private treaty,2,1,4.0,930.0,House
"35 Hillingdon Crescent,DONCASTER VIC s",1136500,04 May 2019,auction,2,1,4.0,780.0,House
"352 Nine Mile Road,RUSHWORTH VIC s",235000,30 Apr 2019,private treaty,2,1,4.0,780.0,House
"6 Portland Street,NORLANE VIC s",300000,29 Apr 2019,private treaty,2,1,4.0,598.0,House
"55 Tolson Street,SHELFORD VIC s4,",325000,25 Apr 2019,private treaty,2,1,4.0,50.0,House
"24 Nalong Street,RYE VIC s",510000,19 Apr 2019,private treaty,2,1,4.0,629.0,House
"67 Carpenter Street,LAKES ENTRANCE VIC s",220000,18 Apr 2019,private treaty,2,1,4.0,546.0,House
"38 Short Street,PORTLAND VIC s",230000,09 Apr 2019,private treaty,2,1,4.0,715.0,House
"3 ELANE STREET,SUNDERLAND BAY VIC s",490000,09 Apr 2019,private treaty,2,1,4.0,715.0,House
"7 Schutt Street,NEWPORT VIC s",1220000,04 Apr 2019,auction,2,1,4.0,715.0,House
"3 SUTHERLAND STREET,BROADFORD VIC s1,",365000,03 Apr 2019,private treaty,2,1,4.0,25.0,House
"1 Eversley Street,MACARTHUR VIC s2,",105000,02 Apr 2019,private treaty,2,1,4.0,0.0,House
"71 Hervey Street,ELMORE VIC s",215000,30 Mar 2019,auction,2,1,4.0,985.0,House
HEATHERTON VIC s,650250,29 Mar 2019,private treaty,2,1,4.0,733.0,House
"10 Charles Street,ANGLESEA VIC s",760000,19 Mar 2019,private treaty,2,1,4.0,809.0,House
"2/29 Richardson Boulevard,LORNE VIC s",815000,15 Mar 2019,private treaty,2,1,4.0,637.0,House
"12 Adams Street,COBDEN VIC s",150000,13 Mar 2019,private treaty,2,1,4.0,857.0,House
"34 Dunn Street,WONTHAGGI VIC s1,",290000,10 Mar 2019,private treaty,2,1,4.0,11.0,House
"110 Stanley Street,WALLAN VIC s",350000,05 Mar 2019,private treaty,2,1,4.0,562.0,House
"61 Fromer Street,BENTLEIGH VIC s",1060000,02 Mar 2019,auction,2,1,4.0,562.0,House
"6 Lowther Street,MALDON VIC s2,",362500,27 Feb 2019,private treaty,2,1,4.0,0.0,House
"8 Hillcrest Avenue,HIGHETT VIC s",915000,26 Feb 2019,private treaty,2,1,4.0,0.0,House
"232 Nepean Highway,SEAFORD VIC s",695000,30 Jan 2019,private treaty,2,1,4.0,338.0,House
"38 Anderson Avenue,YALLOURN NORTH VIC s",210000,29 Jan 2019,private treaty,2,1,4.0,544.0,House
"1 KEITH STREET,VENUS BAY VIC s",258000,23 Jan 2019,private treaty,2,1,4.0,700.0,House
"444 Moyston-Dunkeld Road,MOYSTON VIC s4.18ha",310000,22 Jan 2019,private treaty,2,1,4.0,700.0,House
"3 Sarah Street,WAHGUNYAH VIC s",195000,21 Jan 2019,private treaty,2,1,4.0,495.0,House
"1 Main Street,BEALIBA VIC s",250000,15 Jan 2019,private treaty,2,1,4.0,495.0,House
"68 Smith Street,BENDIGO VIC s",330000,14 Jan 2019,private treaty,2,1,4.0,579.0,House
"96 Hillcrest Drive,WESTMEADOWS VIC s",565000,12 Jan 2019,private treaty,2,1,4.0,579.0,House
"2 Park Street,SURF BEACH VIC s",473000,09 Jan 2019,private treaty,2,1,4.0,960.0,House
"6 Smith Street,GRANTVILLE VIC s",335000,04 Jan 2019,private treaty,2,1,4.0,708.0,House
"523 Princes Highway,PORT FAIRY VIC s",335000,20 Dec 2018,private treaty,2,1,4.0,517.0,House
"6 EAST STREET,KERANG VIC s",147000,18 Dec 2018,private treaty,2,1,4.0,517.0,House
"41 Observation Drive,RYE VIC s",525000,17 Dec 2018,private treaty,2,1,4.0,780.0,House
"108 Patrick Street,STAWELL VIC s",164000,17 Dec 2018,private treaty,2,1,4.0,780.0,House
"21 Bangerang Avenue,SUNSHINE NORTH VIC s",626000,15 Dec 2018,auction,2,1,4.0,700.0,House
"133 Rainier Avenue,DROMANA VIC s",480000,09 Dec 2018,private treaty,2,1,4.0,715.0,House
"481 Whorouly Rd,WHOROULY VIC s8,",340000,06 Dec 2018,private treaty,2,1,4.0,93.0,House
"8 Church Street,PEECHELBA VIC s",239000,04 Dec 2018,private treaty,2,1,4.0,93.0,House
"20 Boston Street,FAWKNER VIC s",710000,03 Dec 2018,private treaty,2,1,4.0,589.0,House
"54 Wawunna Road,HORSHAM VIC s",160500,30 Nov 2018,private treaty,2,1,4.0,589.0,House
"20 Ross Street,BAIRNSDALE VIC s",282000,26 Nov 2018,private treaty,2,1,4.0,600.0,House
"46 Turner Road,HIGHETT VIC s",1056000,26 Nov 2018,private treaty,2,1,4.0,656.0,House
"24 Mount View Street,ASPENDALE VIC s",945000,24 Nov 2018,auction,2,1,4.0,685.0,House
"46 Turner Road,HIGHETT VIC s",1056000,19 Nov 2018,private treaty,2,1,4.0,656.0,House
"18 May Street,MOE VIC s",215000,19 Nov 2018,private treaty,2,1,4.0,812.0,House
"30 Delacey Street,MAIDSTONE VIC s",960000,16 Nov 2018,private treaty,2,1,4.0,753.0,House
"585 Bambra-Aireys Inlet Road,BAMBRA VIC s79.72ha",599000,13 Nov 2018,private treaty,2,1,4.0,753.0,House
"5 Collins Street,HEIDELBERG HEIGHTS VIC s",690000,12 Nov 2018,private treaty,2,1,4.0,545.0,House
"251 Centre Road,BENTLEIGH VIC s",1160000,10 Nov 2018,private treaty,2,1,4.0,545.0,House
"85 Paget Avenue,GLENROY VIC s",630000,08 Nov 2018,private treaty,2,1,4.0,545.0,House
"20 Matthew Street,MCCRAE VIC s1,",1150000,08 Nov 2018,private treaty,2,1,4.0,517.0,House
"2 McCallum Street Devenish,BENALLA VIC s",185000,02 Nov 2018,private treaty,2,1,4.0,517.0,House
"16 Sturt Street,KYNETON VIC s",520000,02 Nov 2018,private treaty,2,1,4.0,600.0,House
"106 Echuca Road,MOOROOPNA VIC s",246500,02 Nov 2018,private treaty,2,1,4.0,970.0,House
"86 View Street,GLENROY VIC s",612000,01 Nov 2018,private treaty,2,1,4.0,666.0,House
"KALLISTA VIC s1,",640000,01 Nov 2018,private treaty,2,1,4.0,914.0,House
"12 Bellara Court,PORTLAND VIC s",144500,29 Oct 2018,private treaty,2,1,4.0,780.0,House
"19 Hudson Street,FAWKNER VIC s",688000,27 Oct 2018,auction,2,1,4.0,589.0,House
"7 Fourteenth Street,HEPBURN SPRINGS VIC s",365000,27 Oct 2018,private treaty,2,1,4.0,825.0,House
"4 Jasmine Street,BELL PARK VIC s",442000,23 Oct 2018,private treaty,2,1,4.0,596.0,House
"7 Queen Street,SEBASTOPOL VIC s",280000,23 Oct 2018,private treaty,2,1,4.0,557.0,House
"5 Glen Street,WERRIBEE VIC s",455000,23 Oct 2018,private treaty,2,1,4.0,745.0,House
"4 Cliff Court,ST LEONARDS VIC s",550000,19 Oct 2018,private treaty,2,1,4.0,823.0,House
"19 South Street,PORT ALBERT VIC s",186000,16 Oct 2018,private treaty,2,1,4.0,823.0,House
"5 Ash Ave,SANDY POINT VIC s",410000,13 Oct 2018,private treaty,2,1,4.0,818.0,House
"113 Clyde Street,THORNBURY VIC s",1521000,06 Oct 2018,auction,2,1,4.0,702.0,House
"63 Porter Road,HEIDELBERG HEIGHTS VIC s",730000,03 Oct 2018,private treaty,2,1,4.0,602.0,House
"9 EVANS,ORBOST VIC s",155000,25 Sep 2018,private treaty,2,1,4.0,602.0,House
"9 MacLise Street,CASTLEMAINE VIC s1,",469000,21 Sep 2018,private treaty,2,1,4.0,40.0,House
"1181 Dandenong Road,MALVERN EAST VIC s",951000,13 Sep 2018,auction,2,1,4.0,446.0,House
"79 Oman Street,LISMORE VIC s1,",135000,07 Sep 2018,private treaty,2,1,4.0,272.0,House
"11 Charles Street,SELBY VIC s1,",627000,03 Sep 2018,private treaty,2,1,4.0,189.0,House
"463 LAKE TYERS BEACH ROAD,LAKE TYERS BEACH VIC s1,",330000,30 Aug 2018,private treaty,2,1,4.0,207.0,House
"2 Fish Street,LAKES ENTRANCE VIC s",330000,14 Aug 2018,private treaty,2,1,4.0,481.0,House
"2 Seaview Crescent,SURF BEACH VIC s",440000,10 Aug 2018,private treaty,2,1,4.0,481.0,House
"3/4 ROYAL AVENUE,SPRINGVALE VIC s",605000,28 Jul 2018,auction,2,1,4.0,481.0,Villa
"19 Drews Road,MARSHALL VIC s",485000,25 Jul 2018,private treaty,2,1,4.0,626.0,House
"56 Park Street,HAMILTON VIC s",155000,20 Jul 2018,private treaty,2,1,4.0,688.0,House
"2/11 Hughes Street,MONTMORENCY VIC s",735000,20 Jul 2018,auction,2,1,4.0,946.0,House
"66 Stephen Avenue,MONTROSE VIC s1,",665000,17 Jul 2018,private treaty,2,1,4.0,1.0,House
"142 Brewer Road,BENTLEIGH VIC s",1320000,08 Jul 2018,private treaty,2,1,4.0,1.0,House
"21 Emma Road,CROYDON VIC s",605000,06 Jul 2018,private treaty,2,1,4.0,485.0,House
"73 Wavell Street,HORSHAM VIC s",259000,05 Jul 2018,private treaty,2,1,4.0,485.0,House
"12 Reed Street,MURRAYVILLE VIC s",88000,03 Jul 2018,private treaty,2,1,4.0,743.0,House
"30 Townsend Street,FLORA HILL VIC s",370000,25 Jun 2018,private treaty,2,1,4.0,650.0,House
"84 Bowen Mine Road,MOYSTON VIC s8.09ha",192500,21 Jun 2018,private treaty,2,1,4.0,650.0,House
"99 Rowlands Street,SEBASTOPOL VIC s",330000,20 Jun 2018,private treaty,2,1,4.0,725.0,House
