address,price,sold_date,sold_type,bedrooms,bathroom,car_space,land_size (m2),house_type
"4/115 Spencer Street,ESSENDON VIC s",806000,22 Feb 2025,auction,2,1,2.0,219.0,Villa
"2A Agg Street,NEWPORT VIC s",1031000,22 Feb 2025,auction,2,1,2.0,219.0,House
"3/182 Westgarth Street,NORTHCOTE VIC s",990000,22 Feb 2025,auction,2,1,2.0,219.0,House
"119 Brights Drive,RYE VIC s",610000,22 Feb 2025,auction,2,1,2.0,836.0,House
"25 Fawkner Street,ST KILDA VIC s",1525000,22 Feb 2025,auction,2,1,2.0,836.0,House
"797 Strathlea Road,STRATHLEA VIC s8,",505000,22 Feb 2025,private treaty,2,1,2.0,181.0,House
"2/11 Martin Place,WARRNAMBOOL VIC s",510000,22 Feb 2025,auction,2,1,2.0,460.0,House
"7 William Street,BACCHUS MARSH VIC s",600000,21 Feb 2025,private treaty,2,1,2.0,835.0,House
"38 Henry Street,ELTHAM VIC s",1015000,21 Feb 2025,private treaty,2,1,2.0,862.0,House
"38 Railway Place South,GOORNONG VIC s2,",305000,21 Feb 2025,private treaty,2,1,2.0,1.0,House
"32 Whiting Avenue,INDENTED HEAD VIC s",525000,21 Feb 2025,sold prior to auction,2,1,2.0,613.0,House
"5 Spruhan Avenue,NORLANE VIC s",440000,21 Feb 2025,private treaty,2,1,2.0,697.0,House
"2/16 Yewers Street,SUNSHINE VIC s",613000,21 Feb 2025,private treaty,2,1,2.0,697.0,Townhouse
"140A Glengala Road,SUNSHINE WEST VIC s",630000,21 Feb 2025,private treaty,2,1,2.0,371.0,House
"7/66 Wilson Street,YARRAVILLE VIC s",680000,21 Feb 2025,private treaty,2,1,2.0,371.0,Townhouse
"21 Jackson Street,YARRAWONGA VIC s",410000,21 Feb 2025,private treaty,2,1,2.0,637.0,House
"1 Talbot Street,ALTONA MEADOWS VIC s",610000,20 Feb 2025,private treaty,2,1,2.0,637.0,Townhouse
"39 Butt Street,CANADIAN VIC s",330000,20 Feb 2025,private treaty,2,1,2.0,593.0,House
"54 Hardiman Street,KENSINGTON VIC s",960000,20 Feb 2025,private treaty,2,1,2.0,593.0,House
"5 Cathcart Street,MARONG VIC s2,",445000,20 Feb 2025,private treaty,2,1,2.0,503.0,House
"53 Lester Street,SAILORS GULLY VIC s",358000,20 Feb 2025,private treaty,2,1,2.0,814.0,House
"2/19 Wells Street,WARRNAMBOOL VIC s",481200,20 Feb 2025,private treaty,2,1,2.0,109.0,Townhouse
"1 Mine Rd,FOSTER VIC s1,",485000,19 Feb 2025,private treaty,2,1,2.0,105.0,House
"1B View Street,HIGHETT VIC s",678000,19 Feb 2025,private treaty,2,1,2.0,253.0,House
"19 Vasey Avenue,LALOR VIC s",677500,19 Feb 2025,auction,2,1,2.0,691.0,House
"2 Parkside Boulevard,PASCOE VALE SOUTH VIC s",775000,19 Feb 2025,auction,2,1,2.0,691.0,House
"9 Kinsale View,BERWICK VIC s",651500,18 Feb 2025,private treaty,2,1,2.0,370.0,House
"228 High Street,HEATHCOTE VIC s",335000,18 Feb 2025,private treaty,2,1,2.0,312.0,House
"4/7 Vaughan Crescent,KEW VIC s",750000,18 Feb 2025,sold prior to auction,2,1,2.0,312.0,House
"11 Brian Crescent,MILDURA VIC s",265000,18 Feb 2025,private treaty,2,1,2.0,639.0,House
"15 Swan Parade,ST LEONARDS VIC s",590000,18 Feb 2025,private treaty,2,1,2.0,663.0,House
"14 Tate Street,THOMSON VIC s",402500,18 Feb 2025,private treaty,2,1,2.0,624.0,House
"4 Domain Drive,CASTLEMAINE VIC s",782500,17 Feb 2025,private treaty,2,1,2.0,350.0,House
"2/35 Warner Street,ESSENDON VIC s",640000,17 Feb 2025,private treaty,2,1,2.0,350.0,Villa
"13 Christian Grove,KALLISTA VIC s2,",815000,17 Feb 2025,private treaty,2,1,2.0,35.0,House
"1/66 Volitans Avenue,MOUNT ELIZA VIC s",765000,17 Feb 2025,private treaty,2,1,2.0,657.0,House
"29 Durham Road,NEWBOROUGH VIC s",342000,17 Feb 2025,private treaty,2,1,2.0,657.0,House
"98 Eighth Avenue,ROSEBUD VIC s",585000,17 Feb 2025,private treaty,2,1,2.0,401.0,House
"5A Wurruk Street,FAWKNER VIC s",580000,15 Feb 2025,auction,2,1,2.0,401.0,Townhouse
"2/36 Darling Street,HUGHESDALE VIC s",880000,15 Feb 2025,auction,2,1,2.0,401.0,Townhouse
"29 Jean Street,MCKINNON VIC s",1450000,15 Feb 2025,private treaty,2,1,2.0,567.0,House
"49 North Shore Road,NORLANE VIC s",355000,15 Feb 2025,private treaty,2,1,2.0,577.0,House
"1/15 Compton Street,RESERVOIR VIC s",587500,15 Feb 2025,auction,2,1,2.0,577.0,Townhouse
"11 Yewers Street,SUNSHINE VIC s",632000,15 Feb 2025,auction,2,1,2.0,577.0,House
"97 Pitt Street,WEST FOOTSCRAY VIC s",691000,15 Feb 2025,auction,2,1,2.0,366.0,House
"2/20 Osborne Ave,NORTH GEELONG VIC s",523000,14 Feb 2025,private treaty,2,1,2.0,171.0,Townhouse
"4/19 Albert Street,TRARALGON VIC s",395000,14 Feb 2025,private treaty,2,1,2.0,240.0,House
"92 Lyttleton Street,CASTLEMAINE VIC s1,",875000,13 Feb 2025,private treaty,2,1,2.0,0.0,House
"17 COMMERFORD PLACE,CHIRNSIDE PARK VIC s",700000,13 Feb 2025,private treaty,2,1,2.0,363.0,House
"23/34 Smith Street,DAYLESFORD VIC s",595000,13 Feb 2025,private treaty,2,1,2.0,348.0,House
"96A Derby Drive,EPPING VIC s",512500,13 Feb 2025,private treaty,2,1,2.0,348.0,Townhouse
"33 Booth Street,GOLDEN SQUARE VIC s",487000,13 Feb 2025,private treaty,2,1,2.0,348.0,House
"1 Prout Street,IRONBARK VIC s",460000,13 Feb 2025,private treaty,2,1,2.0,450.0,House
"19 Tooradin Station Road,TOORADIN VIC s",580000,13 Feb 2025,private treaty,2,1,2.0,960.0,House
"10/58 Wingara Drive,CAPEL SOUND VIC s",524000,12 Feb 2025,private treaty,2,1,2.0,160.0,House
"4 Ruth St,GOLDEN SQUARE VIC s",464000,12 Feb 2025,private treaty,2,1,2.0,327.0,House
"2/24 Cherrytree Rise,KNOXFIELD VIC s",630000,12 Feb 2025,private treaty,2,1,2.0,327.0,Townhouse
"50 Whitelaw Street,MEENIYAN VIC s",517000,12 Feb 2025,private treaty,2,1,2.0,726.0,House
"5 Hyde Street,BENDIGO VIC s",420000,11 Feb 2025,private treaty,2,1,2.0,538.0,House
"26 Camellia Avenue,NOBLE PARK NORTH VIC s",630000,11 Feb 2025,private treaty,2,1,2.0,588.0,House
"63 Cox Road,NORLANE VIC s",400000,11 Feb 2025,private treaty,2,1,2.0,557.0,House
"17 Jill Street,SUNDERLAND BAY VIC s",545000,11 Feb 2025,private treaty,2,1,2.0,585.0,House
"15 Taradale Road,DRUMMOND NORTH VIC s164,",850000,10 Feb 2025,private treaty,2,1,2.0,900.0,House
"42 Wonga Road,MILLGROVE VIC s",649000,10 Feb 2025,private treaty,2,1,2.0,900.0,House
"2 Foam Street,ROSEBUD VIC s",740000,10 Feb 2025,private treaty,2,1,2.0,387.0,House
"14 Sheaf Road,TRUGANINA VIC s",473000,10 Feb 2025,private treaty,2,1,2.0,387.0,House
"22 Prefect Street,WENDOUREE VIC s",391000,10 Feb 2025,private treaty,2,1,2.0,614.0,House
"243 Dowling Street,WENDOUREE VIC s",320000,10 Feb 2025,private treaty,2,1,2.0,608.0,House
"56 Perkins Avenue,BELLFIELD VIC s",1045000,09 Feb 2025,private treaty,2,1,2.0,787.0,House
"9 Summerhill Road,MONTROSE VIC s",700000,09 Feb 2025,private treaty,2,1,2.0,866.0,House
"18 Benjamin Parade,BLAIRGOWRIE VIC s",933000,08 Feb 2025,auction,2,1,2.0,621.0,House
"71 Darling Street,MOONEE PONDS VIC s",1185000,08 Feb 2025,auction,2,1,2.0,621.0,House
"2/168 Waterloo Road,OAK PARK VIC s",450000,08 Feb 2025,auction,2,1,2.0,621.0,Villa
"8 Reid Street,OAKLEIGH SOUTH VIC s",1350000,08 Feb 2025,auction,2,1,2.0,975.0,House
"2/70 Miranda Road,RESERVOIR VIC s",575000,08 Feb 2025,auction,2,1,2.0,975.0,Townhouse
"14 French Court,WATSONIA VIC s",828000,08 Feb 2025,auction,2,1,2.0,350.0,House
"1783 Elmore-Barnadown Road,ELMORE VIC s1,",302500,07 Feb 2025,private treaty,2,1,2.0,600.0,House
"8 Princess Street,PASCOE VALE VIC s",720000,07 Feb 2025,private treaty,2,1,2.0,600.0,House
"1/23 Sherbrook Avenue,RINGWOOD VIC s",675000,07 Feb 2025,private treaty,2,1,2.0,600.0,House
"131 Fifth Avenue,ROSEBUD VIC s",670000,07 Feb 2025,private treaty,2,1,2.0,400.0,House
"12B Rhoda Street,DINGLEY VILLAGE VIC s",700000,06 Feb 2025,sold prior to auction,2,1,2.0,259.0,Townhouse
"26 Simmie Street,ECHUCA VIC s",380000,06 Feb 2025,private treaty,2,1,2.0,612.0,House
"29 Regent Street,SHEPPARTON VIC s",375000,06 Feb 2025,private treaty,2,1,2.0,611.0,House
"27 Epsom Street,SOUTH DUDLEY VIC s",400000,06 Feb 2025,private treaty,2,1,2.0,671.0,House
"2/7 Rae Street,CHADSTONE VIC s",733500,05 Feb 2025,private treaty,2,1,2.0,671.0,Villa
"44 Airlie Street,SOUTH YARRA VIC s",1590000,05 Feb 2025,sold prior to auction,2,1,2.0,671.0,House
"16 Brushbox Court,CLAYTON VIC s",652000,04 Feb 2025,auction,2,1,2.0,671.0,Townhouse
"13 Hovell Crt,COBRAM VIC s",357500,04 Feb 2025,private treaty,2,1,2.0,709.0,House
"212 Park Road,MARYBOROUGH VIC s",300000,04 Feb 2025,private treaty,2,1,2.0,819.0,House
"13 Myrtle Grove,NORTH SHORE VIC s",550000,04 Feb 2025,private treaty,2,1,2.0,715.0,House
"24 Carrier Avenue,PARKDALE VIC s",995000,04 Feb 2025,private treaty,2,1,2.0,715.0,House
"19 West Court,AIRPORT WEST VIC s",1055200,03 Feb 2025,private treaty,2,1,2.0,715.0,House
"1/16 Bright Street,EAGLEHAWK VIC s",379000,03 Feb 2025,private treaty,2,1,2.0,288.0,Townhouse
"178 Mitchell Street,MAIDSTONE VIC s",720000,03 Feb 2025,private treaty,2,1,2.0,579.0,House
"16 Pearce Street,WODONGA VIC s",379000,03 Feb 2025,private treaty,2,1,2.0,720.0,House
"52 Tennyson Street,HIGHETT VIC s",910000,01 Feb 2025,auction,2,1,2.0,720.0,House
"4/14-16 Kimberley Avenue,DRYSDALE VIC s",470000,31 Jan 2025,private treaty,2,1,2.0,720.0,Townhouse
"56 Fairway Avenue,GOLDEN BEACH VIC s",230000,31 Jan 2025,private treaty,2,1,2.0,627.0,House
"7 Victoria Street,INVERLOCH VIC s1,",800000,31 Jan 2025,private treaty,2,1,2.0,687.0,House
"79 Scenic Crescent,ELTHAM NORTH VIC s1,",1015000,30 Jan 2025,private treaty,2,1,2.0,401.0,House
"4 Auburn Court,HASTINGS VIC s",654000,30 Jan 2025,private treaty,2,1,2.0,701.0,House
"2 Anderson Street,HEYFIELD VIC s",180000,30 Jan 2025,private treaty,2,1,2.0,809.0,House
"4 Murray Avenue,RED CLIFFS VIC s",197000,30 Jan 2025,private treaty,2,1,2.0,591.0,House
"2/55 Delbridge Drive,SYDENHAM VIC s",500000,30 Jan 2025,auction,2,1,2.0,356.0,House
"46 Elizabeth Street,ALLENDALE VIC s",367500,29 Jan 2025,private treaty,2,1,2.0,356.0,House
"18 Laidlaw Street,ARARAT VIC s",255000,29 Jan 2025,private treaty,2,1,2.0,715.0,House
"30 Blakeley Road,CASTLEMAINE VIC s",665000,29 Jan 2025,private treaty,2,1,2.0,997.0,House
"99 Moore Street,ARARAT VIC s",290000,28 Jan 2025,private treaty,2,1,2.0,890.0,House
"24 Lorna Doone Drive,CORONET BAY VIC s",382000,28 Jan 2025,private treaty,2,1,2.0,534.0,House
"1 Tiree Lane,CRAIGIEBURN VIC s",490000,28 Jan 2025,private treaty,2,1,2.0,178.0,House
"4/17A Hawker Street,MOE VIC s",230000,28 Jan 2025,private treaty,2,1,2.0,268.0,House
"168 Evans Street,PORT MELBOURNE VIC s",1350000,28 Jan 2025,private treaty,2,1,2.0,268.0,House
"1/50 Dixon Street,WANGARATTA VIC s",525000,28 Jan 2025,private treaty,2,1,2.0,264.0,Townhouse
"29 Thornbill Drive,CARRUM DOWNS VIC s",723000,25 Jan 2025,private treaty,2,1,2.0,651.0,House
"Lot 507/247 St Albans Road,SUNSHINE NORTH VIC s",564000,25 Jan 2025,private treaty,2,1,2.0,78.0,Townhouse
"117 Neill Street,BEAUFORT VIC s5,",475000,24 Jan 2025,private treaty,2,1,2.0,897.0,House
"12/317 Dorset Road,BORONIA VIC s",642500,24 Jan 2025,private treaty,2,1,2.0,897.0,Townhouse
"2 Lincoln Street,MOE VIC s",247500,24 Jan 2025,private treaty,2,1,2.0,632.0,House
"11 Whitelaw Street,RESERVOIR VIC s",710000,24 Jan 2025,private treaty,2,1,2.0,632.0,House
"1/31 Leon Avenue,ROSEBUD VIC s",585000,24 Jan 2025,sold prior to auction,2,1,2.0,307.0,House
"63 Fowler Street,BONBEACH VIC s",750000,23 Jan 2025,private treaty,2,1,2.0,350.0,House
"130 Kitchener Street,BROADMEADOWS VIC s",456000,23 Jan 2025,private treaty,2,1,2.0,184.0,Townhouse
"2/107 Plenty Road,BUNDOORA VIC s",520000,23 Jan 2025,auction,2,1,2.0,150.0,Townhouse
"7/100 Enterprise Drive,BUNDOORA VIC s",470000,23 Jan 2025,private treaty,2,1,2.0,122.0,Townhouse
"2C Cosmos Street,GLENROY VIC s",575000,23 Jan 2025,private treaty,2,1,2.0,122.0,Townhouse
"5 Doyle Lane,CAROLINE SPRINGS VIC s",565000,22 Jan 2025,private treaty,2,1,2.0,266.0,House
"44 Stringy Bark Circuit,PAKENHAM VIC s",590000,22 Jan 2025,private treaty,2,1,2.0,266.0,House
"5 Valentine Crescent,SALE VIC s",280000,22 Jan 2025,private treaty,2,1,2.0,806.0,House
"50 Victory Avenue,ALFREDTON VIC s",430000,20 Jan 2025,private treaty,2,1,2.0,609.0,House
"42 Howard Street,ALTONA MEADOWS VIC s",575000,20 Jan 2025,private treaty,2,1,2.0,264.0,House
"115 Woolleys Road,BITTERN VIC s",665000,20 Jan 2025,private treaty,2,1,2.0,797.0,House
"51 Lurline Street,CRANBOURNE VIC s",450000,20 Jan 2025,private treaty,2,1,2.0,206.0,House
"31 Linden Drive,KEYSBOROUGH VIC s",715000,20 Jan 2025,private treaty,2,1,2.0,206.0,Townhouse
"10 Barries Road,MELTON VIC s",410000,20 Jan 2025,private treaty,2,1,2.0,575.0,House
"17 Sylvester Avenue,ST LEONARDS VIC s",515000,20 Jan 2025,private treaty,2,1,2.0,316.0,House
"73 Eighth Avenue,RAYMOND ISLAND VIC s",525000,19 Jan 2025,private treaty,2,1,2.0,500.0,House
"27 Gordon Avenue,INVERLOCH VIC s",720000,18 Jan 2025,private treaty,2,1,2.0,833.0,House
"14A Otway Street North,BALLARAT EAST VIC s",285000,17 Jan 2025,private treaty,2,1,2.0,833.0,House
"28 Tylden Woodend Road,TYLDEN VIC s1,",560000,17 Jan 2025,private treaty,2,1,2.0,43.0,House
"6 Centennial Street,WEST FOOTSCRAY VIC s",720000,17 Jan 2025,private treaty,2,1,2.0,261.0,House
"75 McKean Street,BAIRNSDALE VIC s",340000,16 Jan 2025,private treaty,2,1,2.0,340.0,House
"14 Satelberg Court,HEIDELBERG WEST VIC s",800800,16 Jan 2025,private treaty,2,1,2.0,600.0,House
"237 Wiltshire Drive,KEW VIC s",780000,16 Jan 2025,private treaty,2,1,2.0,600.0,Townhouse
"12 Drouin Road,POOWONG VIC s",355000,16 Jan 2025,private treaty,2,1,2.0,600.0,House
"17 High Street,AVOCA VIC s4,",350000,15 Jan 2025,private treaty,2,1,2.0,55.0,House
"44 Milroy Street,BENDIGO VIC s",465000,15 Jan 2025,private treaty,2,1,2.0,835.0,House
"4/8 Eaton Parade,LAVERTON VIC s",485000,15 Jan 2025,private treaty,2,1,2.0,835.0,House
"155 Skene Street,LEXTON VIC s2,",455000,15 Jan 2025,private treaty,2,1,2.0,20.0,House
"159 Victoria Street,BALLARAT EAST VIC s",520000,14 Jan 2025,private treaty,2,1,2.0,389.0,House
"2/7 Fisher Street,LARA VIC s",450000,14 Jan 2025,private treaty,2,1,2.0,371.0,House
"39 Hurley Street,LONGWOOD VIC s1,",487000,13 Jan 2025,private treaty,2,1,2.0,9.0,House
"4 Moorcroft Terrace,OFFICER VIC s",538000,13 Jan 2025,private treaty,2,1,2.0,193.0,House
"3/25 Hampton Road,ESSENDON WEST VIC s",535000,12 Jan 2025,private treaty,2,1,2.0,193.0,Villa
"25 Balmoral Way,PAKENHAM VIC s",485000,12 Jan 2025,private treaty,2,1,2.0,322.0,House
"13 Overton Road,SEAFORD VIC s",735000,12 Jan 2025,private treaty,2,1,2.0,677.0,House
"628 Rathdowne Street,CARLTON NORTH VIC s",1525000,11 Jan 2025,auction,2,1,2.0,192.0,House
"17 Janice Court,FAWKNER VIC s",518500,11 Jan 2025,private treaty,2,1,2.0,192.0,House
"14 Arlington Court,CORINELLA VIC s",488000,10 Jan 2025,private treaty,2,1,2.0,542.0,House
"25 Moulder Street,DIMBOOLA VIC s",312000,10 Jan 2025,private treaty,2,1,2.0,857.0,House
"11 Fish Street,LAKES ENTRANCE VIC s",297000,10 Jan 2025,private treaty,2,1,2.0,601.0,House
"89 Upper California Gully Road,LONG GULLY VIC s",395000,10 Jan 2025,private treaty,2,1,2.0,505.0,House
"19 Delahoy Road,MERINGUR VIC s2,",110000,10 Jan 2025,private treaty,2,1,2.0,664.0,House
"70 Glenola Road,CHELSEA VIC s",990111,09 Jan 2025,private treaty,2,1,2.0,640.0,House
"1 Dockery Street,SEYMOUR VIC s",265000,09 Jan 2025,private treaty,2,1,2.0,795.0,House
"2 Hands Road,KALORAMA VIC s6,",710000,08 Jan 2025,private treaty,2,1,2.0,97.0,House
"3/9 Kennedy Avenue,RINGWOOD VIC s",580000,08 Jan 2025,private treaty,2,1,2.0,233.0,Townhouse
"20 South Beach Road,SOMERS VIC s1,",1120000,08 Jan 2025,private treaty,2,1,2.0,212.0,House
"34-36 Longfield Street,STAWELL VIC s1,",270000,08 Jan 2025,private treaty,2,1,2.0,12.0,House
"1 Spring Court,STRATHBOGIE VIC s1,",459000,08 Jan 2025,private treaty,2,1,2.0,950.0,House
"1 Bradbury Drive,WANGARATTA VIC s",405000,08 Jan 2025,private treaty,2,1,2.0,495.0,House
"403 Station Street,BONBEACH VIC s",880000,06 Jan 2025,private treaty,2,1,2.0,648.0,House
"LOT 4 - 109 Gladstone Street,ORBOST VIC s",310000,06 Jan 2025,private treaty,2,1,2.0,739.0,House
"2/136 Stephen Street,YARRAVILLE VIC s",1020000,06 Jan 2025,private treaty,2,1,2.0,739.0,House
"43 Fairway Grove,ROSEBUD VIC s",570000,05 Jan 2025,sold prior to auction,2,1,2.0,302.0,House
"1/80 Enterprise Drive,BUNDOORA VIC s",500000,03 Jan 2025,private treaty,2,1,2.0,302.0,Townhouse
"44 Albion Street,SEBASTOPOL VIC s",309000,03 Jan 2025,private treaty,2,1,2.0,348.0,House
"5 The Avenue,SEYMOUR VIC s",400000,02 Jan 2025,private treaty,2,1,2.0,755.0,House
"25 Jellicoe Street,CHELTENHAM VIC s",1050000,31 Dec 2024,private treaty,2,1,2.0,440.0,House
"1B Birdwood Street,RESERVOIR VIC s",720000,31 Dec 2024,private treaty,2,1,2.0,440.0,Townhouse
"28 Old Warburton Road,WARBURTON VIC s",500000,30 Dec 2024,private treaty,2,1,2.0,384.0,House
"1 Provan Drive,WYNDHAM VALE VIC s",460000,28 Dec 2024,private treaty,2,1,2.0,549.0,House
"13 Campbell Street,COBURG VIC s",815000,27 Dec 2024,private treaty,2,1,2.0,549.0,House
"51 Bennett Street,LONG GULLY VIC s",460000,27 Dec 2024,private treaty,2,1,2.0,549.0,House
"2/3 Halls Parade,MITCHAM VIC s",758000,26 Dec 2024,private treaty,2,1,2.0,199.0,Townhouse
"13 Eliza Street,EUROA VIC s",390000,23 Dec 2024,private treaty,2,1,2.0,843.0,House
"120 Porter Road,HEIDELBERG HEIGHTS VIC s",1267000,23 Dec 2024,private treaty,2,1,2.0,929.0,House
"6 Marum Court,TAWONGA SOUTH VIC s",573000,22 Dec 2024,private treaty,2,1,2.0,657.0,House
"6/361 Bayswater Road,BAYSWATER NORTH VIC s",520000,21 Dec 2024,private treaty,2,1,2.0,183.0,Townhouse
"36 Pavo Street,BELMONT VIC s",607000,21 Dec 2024,auction,2,1,2.0,663.0,House
"20 Victoria Street,EAGLEHAWK VIC s",400000,21 Dec 2024,private treaty,2,1,2.0,502.0,House
"1 Long Street,FRANKSTON VIC s",520000,21 Dec 2024,private treaty,2,1,2.0,143.0,House
"9 Flattely Street,ARARAT VIC s",227000,20 Dec 2024,private treaty,2,1,2.0,744.0,House
"3 Sunseeker Court,COWES VIC s",710000,20 Dec 2024,private treaty,2,1,2.0,744.0,House
"17/3 Johnston Street,NEWPORT VIC s",725000,20 Dec 2024,private treaty,2,1,2.0,744.0,Townhouse
"4A Frost Court,PORTLAND VIC s",269000,20 Dec 2024,private treaty,2,1,2.0,287.0,House
"18 Wilpena Court,ST ALBANS VIC s",550000,20 Dec 2024,private treaty,2,1,2.0,362.0,House
"1/573 South Road,BENTLEIGH VIC s",795000,19 Dec 2024,private treaty,2,1,2.0,362.0,House
"1/8 Peart Court,BROOKFIELD VIC s",375000,19 Dec 2024,auction,2,1,2.0,346.0,House
"64 Leamington Street,RESERVOIR VIC s",837500,19 Dec 2024,private treaty,2,1,2.0,346.0,House
"38 Armytage Street,WINCHELSEA VIC s",495000,19 Dec 2024,private treaty,2,1,2.0,684.0,House
"44 Ovens Street,YARRAVILLE VIC s",835000,19 Dec 2024,private treaty,2,1,2.0,684.0,House
"4/32 Buckingham Avenue,BENTLEIGH VIC s",795000,18 Dec 2024,auction,2,1,2.0,268.0,Townhouse
"30 Phillips Street,BEULAH VIC s1,",100000,18 Dec 2024,private treaty,2,1,2.0,27.0,House
"10 Degraves Street,ELMHURST VIC s1,",215000,18 Dec 2024,private treaty,2,1,2.0,11.0,House
"92 Somerville Street,FLORA HILL VIC s",350000,18 Dec 2024,private treaty,2,1,2.0,550.0,House
"7 Mimosa Avenue,KILSYTH VIC s",815000,18 Dec 2024,private treaty,2,1,2.0,946.0,House
"18 Tennyson Avenue,KILSYTH VIC s",640000,18 Dec 2024,private treaty,2,1,2.0,317.0,House
"5 Lae Court,MORWELL VIC s",210000,18 Dec 2024,private treaty,2,1,2.0,685.0,House
"22 Darebin Road,NORTHCOTE VIC s",1290000,18 Dec 2024,private treaty,2,1,2.0,685.0,House
"19 Lookout Road,KALIMNA VIC s1,",380000,17 Dec 2024,private treaty,2,1,2.0,260.0,House
"7 Casuarina Court,PASCOE VALE VIC s",620000,17 Dec 2024,private treaty,2,1,2.0,260.0,House
"7 Casuarina Court,PASCOE VALE VIC s",620000,17 Dec 2024,private treaty,2,1,2.0,260.0,House
"2/17 Joffre Street,RESERVOIR VIC s",748000,17 Dec 2024,private treaty,2,1,2.0,260.0,Townhouse
"3 Queens Road,SILVAN VIC s1,",680000,17 Dec 2024,private treaty,2,1,2.0,43.0,House
"3/576 Orrong Road,ARMADALE VIC s",965000,16 Dec 2024,private treaty,2,1,2.0,43.0,Townhouse
"1 Elgar Lane,CAROLINE SPRINGS VIC s",524000,16 Dec 2024,private treaty,2,1,2.0,43.0,House
"2 Leigh Street,FOOTSCRAY VIC s",936000,16 Dec 2024,auction,2,1,2.0,580.0,House
"11 O'sullivans Road,HUNTLY VIC s1.05ha",580000,16 Dec 2024,private treaty,2,1,2.0,580.0,House
"46 Carlyle Street,ASHWOOD VIC s",1440000,14 Dec 2024,auction,2,1,2.0,698.0,House
"2/95 Albion Road,BOX HILL VIC s",702500,14 Dec 2024,private treaty,2,1,2.0,698.0,House
"2/36 Bishop Street,BOX HILL VIC s",750000,14 Dec 2024,auction,2,1,2.0,698.0,Townhouse
"12 Gillman Street,HAWTHORN EAST VIC s",1145000,14 Dec 2024,auction,2,1,2.0,698.0,House
"65 Southern Road,HEIDELBERG HEIGHTS VIC s",705000,14 Dec 2024,auction,2,1,2.0,633.0,House
"15 Stewart Street,NEWINGTON VIC s",465000,14 Dec 2024,auction,2,1,2.0,708.0,House
"7 Kallista Court,PRESTON VIC s",800000,14 Dec 2024,auction,2,1,2.0,527.0,House
"15 Carlisle Street,PRESTON VIC s",952500,14 Dec 2024,auction,2,1,2.0,414.0,House
"2/630 Gilbert Road,RESERVOIR VIC s",710000,14 Dec 2024,auction,2,1,2.0,131.0,Townhouse
"9 Forsyth Court,CRANBOURNE NORTH VIC s",550000,13 Dec 2024,private treaty,2,1,2.0,485.0,House
"50 Little Yarra Road,YARRA JUNCTION VIC s",590000,13 Dec 2024,private treaty,2,1,2.0,510.0,House
"213 Learmonth Street,BUNINYONG VIC s",497000,12 Dec 2024,private treaty,2,1,2.0,875.0,House
"2/1261 Glen Huntly Road,CARNEGIE VIC s",705000,12 Dec 2024,private treaty,2,1,2.0,875.0,Townhouse
"1070 Paynesville Rd,EAGLE POINT VIC s",500000,12 Dec 2024,private treaty,2,1,2.0,917.0,House
"64 Market Street,ESSENDON VIC s",840000,12 Dec 2024,private treaty,2,1,2.0,917.0,House
"1 View Street,HIGHETT VIC s",1100000,12 Dec 2024,private treaty,2,1,2.0,607.0,House
"98 Creek Road,MITCHAM VIC s",1025000,12 Dec 2024,auction,2,1,2.0,642.0,House
"133 Waverley Street,MOONEE PONDS VIC s",920000,12 Dec 2024,private treaty,2,1,2.0,642.0,House
"32 Beach Street,QUEENSCLIFF VIC s",1230000,12 Dec 2024,private treaty,2,1,2.0,309.0,House
"23 Codrington Street,SANDRINGHAM VIC s",1410000,12 Dec 2024,auction,2,1,2.0,381.0,House
"241 Glengala Road,SUNSHINE WEST VIC s",610000,12 Dec 2024,sold prior to auction,2,1,2.0,385.0,House
"11 Argyle Street,BELMONT VIC s",650000,11 Dec 2024,sold prior to auction,2,1,2.0,580.0,House
"36/916-918 Canterbury Road,BOX HILL SOUTH VIC s",515000,11 Dec 2024,private treaty,2,1,2.0,580.0,Townhouse
"107 Champion Road,NEWPORT VIC s",720000,11 Dec 2024,auction,2,1,2.0,306.0,House
"22 Tehan Street,SEYMOUR VIC s",372500,11 Dec 2024,private treaty,2,1,2.0,910.0,House
"10-12 HIGH STREET,WATCHEM VIC s1,",140000,11 Dec 2024,private treaty,2,1,2.0,546.0,House
"1/492 Midland Highway,HUNTLY VIC s2,",380000,10 Dec 2024,private treaty,2,1,2.0,0.0,House
"12A Alexandra Road,RINGWOOD EAST VIC s",790000,10 Dec 2024,private treaty,2,1,2.0,387.0,House
"58 Cameron Avenue,SHEPPARTON VIC s",260000,10 Dec 2024,private treaty,2,1,2.0,614.0,House
"12 Marina Drive,MOUNT CLEAR VIC s",415000,09 Dec 2024,private treaty,2,1,2.0,846.0,House
